player_id,player_name,team,cap,date,date_iso,venue,opponent,result,outcome,competition_name,competition_family,source_id,source_url,goals,cumulative_goals,source_granularity
messi,Lionel Messi,Argentina,115,10-11-16,2016-11-10,Belo Horizonte,Brazil,0-3,L,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,56,appearance
messi,Lionel Messi,Argentina,116,15-11-16,2016-11-15,San Juan,Colombia,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,57,appearance
messi,Lionel Messi,Argentina,117,23-3-17,2017-03-23,Buenos Aires,Chile,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,58,appearance
messi,Lionel Messi,Argentina,118,9-6-17,2017-06-09,Melbourne,Brazil,1-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,58,appearance
messi,Lionel Messi,Argentina,119,31-8-17,2017-08-31,Montevideo,Uruguay,0-0,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,58,appearance
messi,Lionel Messi,Argentina,120,5-9-17,2017-09-05,Buenos Aires,Venezuela,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,58,appearance
messi,Lionel Messi,Argentina,121,5-10-17,2017-10-05,Buenos Aires,Peru,0-0,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,58,appearance
messi,Lionel Messi,Argentina,122,10-10-17,2017-10-10,Quito,Ecuador,3-1,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,3,61,appearance
messi,Lionel Messi,Argentina,123,11-11-17,2017-11-11,Moskva,Russia,1-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,61,appearance
messi,Lionel Messi,Argentina,124,29-5-18,2018-05-29,Buenos Aires,Haiti,4-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,3,64,appearance
messi,Lionel Messi,Argentina,125,16-6-18,2018-06-16,Moskva,Iceland,1-1,D,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,64,appearance
messi,Lionel Messi,Argentina,126,21-6-18,2018-06-21,Nizhny Novgorod,Croatia,0-3,L,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,64,appearance
messi,Lionel Messi,Argentina,127,26-6-18,2018-06-26,Sankt Peterburg,Nigeria,2-1,W,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,65,appearance
messi,Lionel Messi,Argentina,128,30-6-18,2018-06-30,Kazan,France,3-4,L,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,65,appearance
messi,Lionel Messi,Argentina,129,22-3-19,2019-03-22,Madrid,Venezuela,1-3,L,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,65,appearance
messi,Lionel Messi,Argentina,130,7-6-19,2019-06-07,San Juan,Nicaragua,5-1,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,67,appearance
messi,Lionel Messi,Argentina,131,15-6-19,2019-06-15,Salvador,Colombia,0-2,L,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,67,appearance
messi,Lionel Messi,Argentina,132,19-6-19,2019-06-19,Belo Horizonte,Paraguay,1-1,D,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,68,appearance
messi,Lionel Messi,Argentina,133,23-6-19,2019-06-23,Porto Alegre,Qatar,2-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,68,appearance
messi,Lionel Messi,Argentina,134,28-6-19,2019-06-28,Río de Janeiro,Venezuela,2-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,68,appearance
messi,Lionel Messi,Argentina,135,2-7-19,2019-07-02,Belo Horizonte,Brazil,0-2,L,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,68,appearance
messi,Lionel Messi,Argentina,136,6-7-19,2019-07-06,São Paulo,Chile,2-1,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,68,appearance
messi,Lionel Messi,Argentina,137,15-11-19,2019-11-15,Riyadh,Brazil,1-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,69,appearance
messi,Lionel Messi,Argentina,138,18-11-19,2019-11-18,Tel-Aviv,Uruguay,2-2,D,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,70,appearance
messi,Lionel Messi,Argentina,139,8-10-20,2020-10-08,Buenos Aires,Ecuador,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,71,appearance
messi,Lionel Messi,Argentina,140,13-10-20,2020-10-13,La Paz,Bolivia,2-1,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,71,appearance
messi,Lionel Messi,Argentina,141,12-11-20,2020-11-12,Buenos Aires,Paraguay,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,71,appearance
messi,Lionel Messi,Argentina,142,17-11-20,2020-11-17,Lima,Peru,2-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,71,appearance
messi,Lionel Messi,Argentina,143,3-6-21,2021-06-03,Sgo. del Estero,Chile,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,72,appearance
messi,Lionel Messi,Argentina,144,8-6-21,2021-06-08,Barranquilla,Colombia,2-2,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,72,appearance
messi,Lionel Messi,Argentina,145,14-6-21,2021-06-14,Rio de Janeiro,Chile,1-1,D,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,73,appearance
messi,Lionel Messi,Argentina,146,18-6-21,2021-06-18,Brasília,Uruguay,1-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,73,appearance
messi,Lionel Messi,Argentina,147,21-6-21,2021-06-21,Brasília,Paraguay,1-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,73,appearance
messi,Lionel Messi,Argentina,148,28-6-21,2021-06-28,Cuiabá,Bolivia,4-1,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,75,appearance
messi,Lionel Messi,Argentina,149,3-7-21,2021-07-03,Goiânia,Ecuador,3-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,76,appearance
messi,Lionel Messi,Argentina,150,6-7-21,2021-07-06,Brasília,Colombia,1-1,D,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,76,appearance
messi,Lionel Messi,Argentina,151,10-7-21,2021-07-10,Rio de Janeiro,Brazil,1-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,76,appearance
messi,Lionel Messi,Argentina,152,2-9-21,2021-09-02,Caracas,Venezuela,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,76,appearance
messi,Lionel Messi,Argentina,153,9-9-21,2021-09-09,Buenos Aires,Bolivia,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,3,79,appearance
messi,Lionel Messi,Argentina,154,7-10-21,2021-10-07,Asunción,Paraguay,0-0,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,79,appearance
messi,Lionel Messi,Argentina,155,10-10-21,2021-10-10,Buenos Aires,Uruguay,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,80,appearance
messi,Lionel Messi,Argentina,156,14-10-21,2021-10-14,Buenos Aires,Peru,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,80,appearance
messi,Lionel Messi,Argentina,157,11-11-21,2021-11-11,Montevideo,Argentina,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,80,appearance
messi,Lionel Messi,Argentina,158,16-11-21,2021-11-16,San Juan,Brazil,0-0,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,80,appearance
messi,Lionel Messi,Argentina,159,24-3-22,2022-03-24,Buenos Aires,Venezuela,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,81,appearance
messi,Lionel Messi,Argentina,160,29-3-22,2022-03-29,Guayaquil,Ecuador,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,81,appearance
messi,Lionel Messi,Argentina,161,1-6-22,2022-06-01,London,Italy,3-0,W,Conmebol-UEFA,national_team_intercontinental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,81,appearance
messi,Lionel Messi,Argentina,162,5-6-22,2022-06-05,Pamplona,Estonia,5-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,5,86,appearance
messi,Lionel Messi,Argentina,163,23-9-22,2022-09-23,Miami,Honduras,3-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,88,appearance
messi,Lionel Messi,Argentina,164,27-9-22,2022-09-27,Harrison,Jamaica,3-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,90,appearance
messi,Lionel Messi,Argentina,165,16-11-22,2022-11-16,Abu Dhabi,UA Emirates,5-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,91,appearance
messi,Lionel Messi,Argentina,166,22-11-22,2022-11-22,Lusail,Saudi Arabia,1-2,L,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,92,appearance
messi,Lionel Messi,Argentina,167,26-11-22,2022-11-26,Lusail,Mexico,2-0,W,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,93,appearance
messi,Lionel Messi,Argentina,168,30-11-22,2022-11-30,Doha,Poland,2-0,W,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,93,appearance
messi,Lionel Messi,Argentina,169,3-12-22,2022-12-03,Al-Rayyan,Australia,2-1,W,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,94,appearance
messi,Lionel Messi,Argentina,170,9-12-22,2022-12-09,Lusail,Netherlands,2-2,D,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,95,appearance
messi,Lionel Messi,Argentina,171,13-12-22,2022-12-13,Lusail,Croatia,3-0,W,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,96,appearance
messi,Lionel Messi,Argentina,172,18-12-22,2022-12-18,Doha,France,3-3,D,World Cup,national_team_world_cup_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,98,appearance
messi,Lionel Messi,Argentina,173,23-3-23,2023-03-23,Buenos Aires,Panama,2-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,99,appearance
messi,Lionel Messi,Argentina,174,28-3-23,2023-03-28,Stgo. d. Estero,Curacao,7-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,3,102,appearance
messi,Lionel Messi,Argentina,175,15-6-23,2023-06-15,Beijing,Australia,2-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,103,appearance
messi,Lionel Messi,Argentina,176,7-9-23,2023-09-07,Buenos Aires,Ecuador,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,104,appearance
messi,Lionel Messi,Argentina,177,12-10-23,2023-10-12,Buenos Aires,Paraguay,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,104,appearance
messi,Lionel Messi,Argentina,178,17-10-23,2023-10-17,Lima,Peru,2-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,106,appearance
messi,Lionel Messi,Argentina,179,16-11-23,2023-11-16,Buenos Aires,Uruguay,0-2,L,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,106,appearance
messi,Lionel Messi,Argentina,180,21-11-23,2023-11-21,Rio de Janeiro,Brazil,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,106,appearance
messi,Lionel Messi,Argentina,181,9-6-24,2024-06-09,Chicago,Ecuador,1-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,106,appearance
messi,Lionel Messi,Argentina,182,14-6-24,2024-06-14,Landover,Guatemala,4-1,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,108,appearance
messi,Lionel Messi,Argentina,183,20-6-24,2024-06-20,Atlanta,Canada,2-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,108,appearance
messi,Lionel Messi,Argentina,184,25-6-24,2024-06-25,East Rutherford,Chile,1-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,108,appearance
messi,Lionel Messi,Argentina,185,5-7-24,2024-07-05,Houston,Ecuador,1-1,D,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,108,appearance
messi,Lionel Messi,Argentina,186,9-7-24,2024-07-09,East Rutherford,Canada,2-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,109,appearance
messi,Lionel Messi,Argentina,187,14-7-24,2024-07-14,Miami,Colombia,1-0,W,Copa América,national_team_continental_championship_finals,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,109,appearance
messi,Lionel Messi,Argentina,188,10-10-24,2024-10-10,Maturín,Venezuela,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,109,appearance
messi,Lionel Messi,Argentina,189,15-10-24,2024-10-15,Buenos Aires,Bolivia,6-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,3,112,appearance
messi,Lionel Messi,Argentina,190,14-11-24,2024-11-14,Asunción,Paraguay,1-2,L,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,112,appearance
messi,Lionel Messi,Argentina,191,19-11-24,2024-11-19,Buenos Aires,Peru,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,112,appearance
messi,Lionel Messi,Argentina,192,5-6-25,2025-06-05,Santiago,Chile,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,112,appearance
messi,Lionel Messi,Argentina,193,10-6-25,2025-06-10,Buenos Aires,Colombia,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,112,appearance
messi,Lionel Messi,Argentina,194,4-9-25,2025-09-04,Buenos Aires,Venezuela,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,2,114,appearance
messi,Lionel Messi,Argentina,195,14-10-25,2025-10-14,Fort Lauderdale,Puerto Rico,6-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,0,114,appearance
messi,Lionel Messi,Argentina,196,14-11-25,2025-11-14,Luanda,Angola,2-0,W,Friendly,national_team_friendlies,rsssf_messi_international_appearances,https://www.rsssf.org/miscellaneous/messi-intlg.html,1,115,appearance
cristiano,Cristiano Ronaldo,Portugal,1,20-8-03,2003-08-20,Chaves,Kazakhstan,1-0,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,2,11-10-03,2003-10-11,Lisboa,Albania,5-3,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,3,18-2-04,2004-02-18,Faro-Loulé,England,1-1,D,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,4,31-3-04,2004-03-31,Braga,Italy,1-2,L,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,5,28-4-04,2004-04-28,Coimbra,Sweden,2-2,D,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,6,29-5-04,2004-05-29,Agueda,Luxembourg,3-0,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,7,5-6-04,2004-06-05,Setúbal,Lithuania,4-1,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,0,appearance
cristiano,Cristiano Ronaldo,Portugal,8,12-6-04,2004-06-12,Oporto,Greece,1-2,L,European Champ.,national_team_continental_championship_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,1,appearance
cristiano,Cristiano Ronaldo,Portugal,9,16-6-04,2004-06-16,Lisboa,Russia,2-0,W,European Champ.,national_team_continental_championship_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,1,appearance
cristiano,Cristiano Ronaldo,Portugal,10,20-6-04,2004-06-20,Lisboa,Spain,1-0,W,European Champ.,national_team_continental_championship_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,1,appearance
cristiano,Cristiano Ronaldo,Portugal,11,24-6-04,2004-06-24,Lisboa,England,2-2,D,European Champ.,national_team_continental_championship_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,1,appearance
cristiano,Cristiano Ronaldo,Portugal,12,30-6-04,2004-06-30,Lisboa,Netherlands,2-1,W,European Champ.,national_team_continental_championship_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,2,appearance
cristiano,Cristiano Ronaldo,Portugal,13,4-7-04,2004-07-04,Lisboa,Greece,0-1,L,European Champ.,national_team_continental_championship_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,2,appearance
cristiano,Cristiano Ronaldo,Portugal,14,4-9-04,2004-09-04,Riga,Latvia,2-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,3,appearance
cristiano,Cristiano Ronaldo,Portugal,15,8-9-04,2004-09-08,Leiria,Estonia,4-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,4,appearance
cristiano,Cristiano Ronaldo,Portugal,16,9-10-04,2004-10-09,Vaduz,Liechtenstein,2-2,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,4,appearance
cristiano,Cristiano Ronaldo,Portugal,17,13-10-04,2004-10-13,Lisboa,Russia,7-1,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,2,6,appearance
cristiano,Cristiano Ronaldo,Portugal,18,17-11-04,2004-11-17,Luxembourg,Luxembourg,5-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,7,appearance
cristiano,Cristiano Ronaldo,Portugal,19,9-2-05,2005-02-09,Dublin,Ireland,0-1,L,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,7,appearance
cristiano,Cristiano Ronaldo,Portugal,20,26-3-05,2005-03-26,Barcelos,Canada,4-1,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,7,appearance
cristiano,Cristiano Ronaldo,Portugal,21,30-3-05,2005-03-30,Bratislava,Slovakia,1-1,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,7,appearance
cristiano,Cristiano Ronaldo,Portugal,22,4-6-05,2005-06-04,Lisboa,Slovakia,2-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,8,appearance
cristiano,Cristiano Ronaldo,Portugal,23,8-6-05,2005-06-08,Tallinn,Estonia,1-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,9,appearance
cristiano,Cristiano Ronaldo,Portugal,24,3-9-05,2005-09-03,Faro-Loulé,Luxembourg,6-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,9,appearance
cristiano,Cristiano Ronaldo,Portugal,25,7-9-05,2005-09-07,Moskva,Russia,0-0,D,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,9,appearance
cristiano,Cristiano Ronaldo,Portugal,26,8-10-05,2005-10-08,Aveiro,Liechtenstein,2-1,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,9,appearance
cristiano,Cristiano Ronaldo,Portugal,27,12-10-05,2005-10-12,Oporto,Latvia,3-0,W,World Cup Qualifier,national_team_world_cup_qualification,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,9,appearance
cristiano,Cristiano Ronaldo,Portugal,28,12-11-05,2005-11-12,Coimbra,Croatia,2-0,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,9,appearance
cristiano,Cristiano Ronaldo,Portugal,29,15-11-05,2005-11-15,Belfast,N. Ireland,1-1,D,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,9,appearance
cristiano,Cristiano Ronaldo,Portugal,30,1-3-06,2006-03-01,Düsseldorf,Saudi Arabia,3-0,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,2,11,appearance
cristiano,Cristiano Ronaldo,Portugal,31,27-5-06,2006-05-27,Évora,Cape Verde,4-1,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,11,appearance
cristiano,Cristiano Ronaldo,Portugal,32,3-6-06,2006-06-03,Metz,Luxembourg,3-0,W,Friendly,national_team_friendlies,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,11,appearance
cristiano,Cristiano Ronaldo,Portugal,33,11-6-06,2006-06-11,Köln,Angola,1-0,W,World Cup,national_team_world_cup_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,0,11,appearance
cristiano,Cristiano Ronaldo,Portugal,34,17-6-06,2006-06-17,Frankfurt,Iran,2-0,W,World Cup,national_team_world_cup_finals,rsssf_cristiano_international_appearances,https://www.rsssf.org/miscellaneous/cronaldo-intlg.html,1,12,appearance
