player_id,player_name,event_number,date,date_iso,opponent,score,result,competition_name,competition_family,goals,source_id,source_url,source_granularity,cap,venue,goal_in_match
messi,Lionel Messi,23,2 June 2012,2012-06-02,Ecuador,3-0,4-0,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,24,9 June 2012,2012-06-09,Brazil,1-1,4-3,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,25,9 June 2012,2012-06-09,Brazil,2-1,4-3,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,26,9 June 2012,2012-06-09,Brazil,4-3,4-3,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,27,15 August 2012,2012-08-15,Germany,2-0,3-1,Friendly,national_team_friendlies,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,28,7 September 2012,2012-09-07,Paraguay,3-1,3-1,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,29,12 October 2012,2012-10-12,Uruguay,1-0,3-0,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,30,12 October 2012,2012-10-12,Uruguay,3-0,3-0,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,31,16 October 2012,2012-10-16,Chile,1-0,2-1,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
messi,Lionel Messi,32,22 March 2013,2013-03-22,Venezuela,2-0‡,3-0,2014 FIFA World Cup qualification,national_team_world_cup_qualification,1,wikipedia_messi_international_goals,https://en.wikipedia.org/wiki/List_of_international_goals_scored_by_Lionel_Messi,goal_event,,,
